MapDate,FIPS,County,State,None,D0,D1,D2,D3,D4,ValidStart,ValidEnd,StatisticFormatID,exactly_None,exactly_D0,exactly_D1,exactly_D2,exactly_D3,exactly_D4,check_sum,class_number,class_label,week_start
20120710,48265,Kerr County,TX,0,100,100,68.38,0,0,7/10/2012,7/16/2012,1,0,0,31.62,68.38,0,0,100,3,D2,7/10/2012
20120703,48265,Kerr County,TX,0,100,100,68.38,0,0,7/3/2012,7/9/2012,1,0,0,31.62,68.38,0,0,100,3,D2,7/3/2012
20120626,48265,Kerr County,TX,0,100,100,68.38,0,0,6/26/2012,7/2/2012,1,0,0,31.62,68.38,0,0,100,3,D2,6/26/2012
20120619,48265,Kerr County,TX,0,100,100,68.3,0,0,6/19/2012,6/25/2012,1,0,0,31.7,68.3,0,0,100,3,D2,6/19/2012
20120612,48265,Kerr County,TX,0,100,100,68.3,0,0,6/12/2012,6/18/2012,1,0,0,31.7,68.3,0,0,100,3,D2,6/12/2012
20120605,48265,Kerr County,TX,0,100,100,68.3,0,0,6/5/2012,6/11/2012,1,0,0,31.7,68.3,0,0,100,3,D2,6/5/2012
20120529,48265,Kerr County,TX,0,100,100,0,0,0,5/29/2012,6/4/2012,1,0,0,100,0,0,0,100,2,D1,5/29/2012
20120522,48265,Kerr County,TX,0,100,100,87.04,0,0,5/22/2012,5/28/2012,1,0,0,12.96,87.04,0,0,100,3,D2,5/22/2012
20120515,48265,Kerr County,TX,0,100,100,87.04,0,0,5/15/2012,5/21/2012,1,0,0,12.96,87.04,0,0,100,3,D2,5/15/2012
20120508,48265,Kerr County,TX,0,100,100,100,86.13,0,5/8/2012,5/14/2012,1,0,0,0,13.87,86.13,0,100,4,D3,5/8/2012
20120501,48265,Kerr County,TX,0,100,100,100,86.13,0,5/1/2012,5/7/2012,1,0,0,0,13.87,86.13,0,100,4,D3,5/1/2012
20120424,48265,Kerr County,TX,0,100,100,99.55,85.64,0,4/24/2012,4/30/2012,1,0,0,0.45,13.91,85.64,0,100,4,D3,4/24/2012
20120417,48265,Kerr County,TX,0,100,100,99.55,85.64,0,4/17/2012,4/23/2012,1,0,0,0.45,13.91,85.64,0,100,4,D3,4/17/2012
20120410,48265,Kerr County,TX,0,100,100,99.55,85.64,0,4/10/2012,4/16/2012,1,0,0,0.45,13.91,85.64,0,100,4,D3,4/10/2012
20120403,48265,Kerr County,TX,0,100,100,99.55,85.64,0,4/3/2012,4/9/2012,1,0,0,0.45,13.91,85.64,0,100,4,D3,4/3/2012
20120327,48265,Kerr County,TX,0,100,100,99.55,85.64,0,3/27/2012,4/2/2012,1,0,0,0.45,13.91,85.64,0,100,4,D3,3/27/2012
20120320,48265,Kerr County,TX,0,100,100,99.58,0,0,3/20/2012,3/26/2012,1,0,0,0.42,99.58,0,0,100,3,D2,3/20/2012
20120313,48265,Kerr County,TX,0,100,100,100,97.98,0,3/13/2012,3/19/2012,1,0,0,0,2.02,97.98,0,100,4,D3,3/13/2012
20120306,48265,Kerr County,TX,0,100,100,100,97.98,0,3/6/2012,3/12/2012,1,0,0,0,2.02,97.98,0,100,4,D3,3/6/2012
20120228,48265,Kerr County,TX,0,100,100,100,97.98,0,2/28/2012,3/5/2012,1,0,0,0,2.02,97.98,0,100,4,D3,2/28/2012
20120221,48265,Kerr County,TX,0,100,100,100,97.98,0,2/21/2012,2/27/2012,1,0,0,0,2.02,97.98,0,100,4,D3,2/21/2012
20120214,48265,Kerr County,TX,0,100,100,100,100,91.57,2/14/2012,2/20/2012,1,0,0,0,0,8.43,91.57,100,5,D4,2/14/2012
20120207,48265,Kerr County,TX,0,100,100,100,100,90.96,2/7/2012,2/13/2012,1,0,0,0,0,9.04,90.96,100,5,D4,2/7/2012
20120131,48265,Kerr County,TX,0,100,100,100,100,95.72,1/31/2012,2/6/2012,1,0,0,0,0,4.28,95.72,100,5,D4,1/31/2012
20120124,48265,Kerr County,TX,0,100,100,100,100,95.72,1/24/2012,1/30/2012,1,0,0,0,0,4.28,95.72,100,5,D4,1/24/2012
20120117,48265,Kerr County,TX,0,100,100,100,100,95.72,1/17/2012,1/23/2012,1,0,0,0,0,4.28,95.72,100,5,D4,1/17/2012
20120110,48265,Kerr County,TX,0,100,100,100,100,95.72,1/10/2012,1/16/2012,1,0,0,0,0,4.28,95.72,100,5,D4,1/10/2012
20120103,48265,Kerr County,TX,0,100,100,100,100,95.72,1/3/2012,1/9/2012,1,0,0,0,0,4.28,95.72,100,5,D4,1/3/2012
20111227,48265,Kerr County,TX,0,100,100,100,100,95.72,12/27/2011,1/2/2012,1,0,0,0,0,4.28,95.72,100,5,D4,12/27/2011
20111220,48265,Kerr County,TX,0,100,100,100,100,95.72,12/20/2011,12/26/2011,1,0,0,0,0,4.28,95.72,100,5,D4,12/20/2011
20111213,48265,Kerr County,TX,0,100,100,100,100,95.72,12/13/2011,12/19/2011,1,0,0,0,0,4.28,95.72,100,5,D4,12/13/2011
20111206,48265,Kerr County,TX,0,100,100,100,100,95.72,12/6/2011,12/12/2011,1,0,0,0,0,4.28,95.72,100,5,D4,12/6/2011
20111129,48265,Kerr County,TX,0,100,100,100,100,100,11/29/2011,12/5/2011,1,0,0,0,0,0,100,100,5,D4,11/29/2011
20111122,48265,Kerr County,TX,0,100,100,100,100,100,11/22/2011,11/28/2011,1,0,0,0,0,0,100,100,5,D4,11/22/2011
20111115,48265,Kerr County,TX,0,100,100,100,100,100,11/15/2011,11/21/2011,1,0,0,0,0,0,100,100,5,D4,11/15/2011
20111108,48265,Kerr County,TX,0,100,100,100,100,100,11/8/2011,11/14/2011,1,0,0,0,0,0,100,100,5,D4,11/8/2011
20111101,48265,Kerr County,TX,0,100,100,100,100,100,11/1/2011,11/7/2011,1,0,0,0,0,0,100,100,5,D4,11/1/2011
20111025,48265,Kerr County,TX,0,100,100,100,100,100,10/25/2011,10/31/2011,1,0,0,0,0,0,100,100,5,D4,10/25/2011
20111018,48265,Kerr County,TX,0,100,100,100,100,100,10/18/2011,10/24/2011,1,0,0,0,0,0,100,100,5,D4,10/18/2011
20111011,48265,Kerr County,TX,0,100,100,100,100,100,10/11/2011,10/17/2011,1,0,0,0,0,0,100,100,5,D4,10/11/2011
20111004,48265,Kerr County,TX,0,100,100,100,100,100,10/4/2011,10/10/2011,1,0,0,0,0,0,100,100,5,D4,10/4/2011
20110927,48265,Kerr County,TX,0,100,100,100,100,100,9/27/2011,10/3/2011,1,0,0,0,0,0,100,100,5,D4,9/27/2011
20110920,48265,Kerr County,TX,0,100,100,100,100,100,9/20/2011,9/26/2011,1,0,0,0,0,0,100,100,5,D4,9/20/2011
20110913,48265,Kerr County,TX,0,100,100,100,100,100,9/13/2011,9/19/2011,1,0,0,0,0,0,100,100,5,D4,9/13/2011
20110906,48265,Kerr County,TX,0,100,100,100,100,100,9/6/2011,9/12/2011,1,0,0,0,0,0,100,100,5,D4,9/6/2011
20110830,48265,Kerr County,TX,0,100,100,100,100,100,8/30/2011,9/5/2011,1,0,0,0,0,0,100,100,5,D4,8/30/2011
20110823,48265,Kerr County,TX,0,100,100,100,100,100,8/23/2011,8/29/2011,1,0,0,0,0,0,100,100,5,D4,8/23/2011
20110816,48265,Kerr County,TX,0,100,100,100,100,100,8/16/2011,8/22/2011,1,0,0,0,0,0,100,100,5,D4,8/16/2011
20110809,48265,Kerr County,TX,0,100,100,100,100,100,8/9/2011,8/15/2011,1,0,0,0,0,0,100,100,5,D4,8/9/2011
20110802,48265,Kerr County,TX,0,100,100,100,100,100,8/2/2011,8/8/2011,1,0,0,0,0,0,100,100,5,D4,8/2/2011
20110726,48265,Kerr County,TX,0,100,100,100,100,100,7/26/2011,8/1/2011,1,0,0,0,0,0,100,100,5,D4,7/26/2011
20110719,48265,Kerr County,TX,0,100,100,100,100,100,7/19/2011,7/25/2011,1,0,0,0,0,0,100,100,5,D4,7/19/2011
20110712,48265,Kerr County,TX,0,100,100,100,100,100,7/12/2011,7/18/2011,1,0,0,0,0,0,100,100,5,D4,7/12/2011
20110705,48265,Kerr County,TX,0,100,100,100,100,100,7/5/2011,7/11/2011,1,0,0,0,0,0,100,100,5,D4,7/5/2011
20110628,48265,Kerr County,TX,0,100,100,100,100,100,6/28/2011,7/4/2011,1,0,0,0,0,0,100,100,5,D4,6/28/2011
20110621,48265,Kerr County,TX,0,100,100,100,100,100,6/21/2011,6/27/2011,1,0,0,0,0,0,100,100,5,D4,6/21/2011
20110614,48265,Kerr County,TX,0,100,100,100,100,100,6/14/2011,6/20/2011,1,0,0,0,0,0,100,100,5,D4,6/14/2011
20110607,48265,Kerr County,TX,0,100,100,100,100,100,6/7/2011,6/13/2011,1,0,0,0,0,0,100,100,5,D4,6/7/2011
20110531,48265,Kerr County,TX,0,100,100,100,100,100,5/31/2011,6/6/2011,1,0,0,0,0,0,100,100,5,D4,5/31/2011
20110524,48265,Kerr County,TX,0,100,100,100,100,100,5/24/2011,5/30/2011,1,0,0,0,0,0,100,100,5,D4,5/24/2011
20110517,48265,Kerr County,TX,0,100,100,100,100,100,5/17/2011,5/23/2011,1,0,0,0,0,0,100,100,5,D4,5/17/2011
20110510,48265,Kerr County,TX,0,100,100,100,100,100,5/10/2011,5/16/2011,1,0,0,0,0,0,100,100,5,D4,5/10/2011
20110503,48265,Kerr County,TX,0,100,100,100,100,95.34,5/3/2011,5/9/2011,1,0,0,0,0,4.66,95.34,100,5,D4,5/3/2011
20110426,48265,Kerr County,TX,0,100,100,100,100,63.1,4/26/2011,5/2/2011,1,0,0,0,0,36.9,63.1,100,5,D4,4/26/2011
20110419,48265,Kerr County,TX,0,100,100,100,100,56.42,4/19/2011,4/25/2011,1,0,0,0,0,43.58,56.42,100,5,D4,4/19/2011
20110412,48265,Kerr County,TX,0,100,100,100,100,0,4/12/2011,4/18/2011,1,0,0,0,0,100,0,100,4,D3,4/12/2011
20110405,48265,Kerr County,TX,0,100,100,100,100,0,4/5/2011,4/11/2011,1,0,0,0,0,100,0,100,4,D3,4/5/2011
20110329,48265,Kerr County,TX,0,100,100,100,100,0,3/29/2011,4/4/2011,1,0,0,0,0,100,0,100,4,D3,3/29/2011
20110322,48265,Kerr County,TX,0,100,100,100,100,0,3/22/2011,3/28/2011,1,0,0,0,0,100,0,100,4,D3,3/22/2011
20110315,48265,Kerr County,TX,0,100,100,100,68.24,0,3/15/2011,3/21/2011,1,0,0,0,31.76,68.24,0,100,4,D3,3/15/2011
20110308,48265,Kerr County,TX,0,100,100,100,34.38,0,3/8/2011,3/14/2011,1,0,0,0,65.62,34.38,0,100,3,D2,3/8/2011
20110301,48265,Kerr County,TX,0,100,100,100,34.38,0,3/1/2011,3/7/2011,1,0,0,0,65.62,34.38,0,100,3,D2,3/1/2011
20110222,48265,Kerr County,TX,0,100,100,100,34.38,0,2/22/2011,2/28/2011,1,0,0,0,65.62,34.38,0,100,3,D2,2/22/2011
20110215,48265,Kerr County,TX,0,100,100,100,26.78,0,2/15/2011,2/21/2011,1,0,0,0,73.22,26.78,0,100,3,D2,2/15/2011
20110208,48265,Kerr County,TX,0,100,100,100,26.78,0,2/8/2011,2/14/2011,1,0,0,0,73.22,26.78,0,100,3,D2,2/8/2011
20110201,48265,Kerr County,TX,0,100,100,100,26.78,0,2/1/2011,2/7/2011,1,0,0,0,73.22,26.78,0,100,3,D2,2/1/2011
20110125,48265,Kerr County,TX,0,100,100,100,26.78,0,1/25/2011,1/31/2011,1,0,0,0,73.22,26.78,0,100,3,D2,1/25/2011
20110118,48265,Kerr County,TX,0,100,100,100,26.78,0,1/18/2011,1/24/2011,1,0,0,0,73.22,26.78,0,100,3,D2,1/18/2011
20110111,48265,Kerr County,TX,0,100,100,100,26.78,0,1/11/2011,1/17/2011,1,0,0,0,73.22,26.78,0,100,3,D2,1/11/2011
20110104,48265,Kerr County,TX,0,100,100,100,29.01,0,1/4/2011,1/10/2011,1,0,0,0,70.99,29.01,0,100,3,D2,1/4/2011
20101228,48265,Kerr County,TX,0,100,100,100,29.01,0,12/28/2010,1/3/2011,1,0,0,0,70.99,29.01,0,100,3,D2,12/28/2010
20101221,48265,Kerr County,TX,0,100,100,100,29.01,0,12/21/2010,12/27/2010,1,0,0,0,70.99,29.01,0,100,3,D2,12/21/2010
20101214,48265,Kerr County,TX,0,100,100,100,28.96,0,12/14/2010,12/20/2010,1,0,0,0,71.04,28.96,0,100,3,D2,12/14/2010
20101207,48265,Kerr County,TX,0,100,100,100,28.95,0,12/7/2010,12/13/2010,1,0,0,0,71.05,28.95,0,100,3,D2,12/7/2010
20101130,48265,Kerr County,TX,0,100,100,87.69,27.17,0,11/30/2010,12/6/2010,1,0,0,12.31,60.52,27.17,0,100,3,D2,11/30/2010
20101123,48265,Kerr County,TX,0,100,89.31,31.41,0,0,11/23/2010,11/29/2010,1,0,10.69,57.9,31.41,0,0,100,2,D1,11/23/2010
20101116,48265,Kerr County,TX,0,100,89.31,31.41,0,0,11/16/2010,11/22/2010,1,0,10.69,57.9,31.41,0,0,100,2,D1,11/16/2010
20101109,48265,Kerr County,TX,0,100,89.31,31.41,0,0,11/9/2010,11/15/2010,1,0,10.69,57.9,31.41,0,0,100,2,D1,11/9/2010
20101102,48265,Kerr County,TX,0,100,19.42,0,0,0,11/2/2010,11/8/2010,1,0,80.58,19.42,0,0,0,100,1,D0,11/2/2010
20101026,48265,Kerr County,TX,26.9,73.1,19.42,0,0,0,10/26/2010,11/1/2010,1,26.9,53.68,19.42,0,0,0,100,1,D0,10/26/2010
20101019,48265,Kerr County,TX,47.73,52.27,0,0,0,0,10/19/2010,10/25/2010,1,47.73,52.27,0,0,0,0,100,1,D0,10/19/2010
20101012,48265,Kerr County,TX,68.06,31.94,0,0,0,0,10/12/2010,10/18/2010,1,68.06,31.94,0,0,0,0,100,0,None,10/12/2010
20101005,48265,Kerr County,TX,68.06,31.94,0,0,0,0,10/5/2010,10/11/2010,1,68.06,31.94,0,0,0,0,100,0,None,10/5/2010
20100928,48265,Kerr County,TX,68.06,31.94,0,0,0,0,9/28/2010,10/4/2010,1,68.06,31.94,0,0,0,0,100,0,None,9/28/2010
20100921,48265,Kerr County,TX,68.06,31.94,0,0,0,0,9/21/2010,9/27/2010,1,68.06,31.94,0,0,0,0,100,0,None,9/21/2010
20100914,48265,Kerr County,TX,68.06,31.94,0,0,0,0,9/14/2010,9/20/2010,1,68.06,31.94,0,0,0,0,100,0,None,9/14/2010
20100907,48265,Kerr County,TX,0,100,0,0,0,0,9/7/2010,9/13/2010,1,0,100,0,0,0,0,100,1,D0,9/7/2010
20100831,48265,Kerr County,TX,0,100,100,0,0,0,8/31/2010,9/6/2010,1,0,0,100,0,0,0,100,2,D1,8/31/2010
20100824,48265,Kerr County,TX,0,100,0,0,0,0,8/24/2010,8/30/2010,1,0,100,0,0,0,0,100,1,D0,8/24/2010
20100817,48265,Kerr County,TX,0.39,99.61,0,0,0,0,8/17/2010,8/23/2010,1,0.39,99.61,0,0,0,0,100,1,D0,8/17/2010
20100810,48265,Kerr County,TX,100,0,0,0,0,0,8/10/2010,8/16/2010,1,100,0,0,0,0,0,100,0,None,8/10/2010
20100803,48265,Kerr County,TX,100,0,0,0,0,0,8/3/2010,8/9/2010,1,100,0,0,0,0,0,100,0,None,8/3/2010
20100727,48265,Kerr County,TX,100,0,0,0,0,0,7/27/2010,8/2/2010,1,100,0,0,0,0,0,100,0,None,7/27/2010
20100720,48265,Kerr County,TX,34.29,65.71,0,0,0,0,7/20/2010,7/26/2010,1,34.29,65.71,0,0,0,0,100,1,D0,7/20/2010
20100713,48265,Kerr County,TX,34.29,65.71,0,0,0,0,7/13/2010,7/19/2010,1,34.29,65.71,0,0,0,0,100,1,D0,7/13/2010
20100706,48265,Kerr County,TX,34.29,65.71,0,0,0,0,7/6/2010,7/12/2010,1,34.29,65.71,0,0,0,0,100,1,D0,7/6/2010
20100629,48265,Kerr County,TX,0,100,0,0,0,0,6/29/2010,7/5/2010,1,0,100,0,0,0,0,100,1,D0,6/29/2010
20100622,48265,Kerr County,TX,0,100,0,0,0,0,6/22/2010,6/28/2010,1,0,100,0,0,0,0,100,1,D0,6/22/2010
20100615,48265,Kerr County,TX,100,0,0,0,0,0,6/15/2010,6/21/2010,1,100,0,0,0,0,0,100,0,None,6/15/2010
20100608,48265,Kerr County,TX,100,0,0,0,0,0,6/8/2010,6/14/2010,1,100,0,0,0,0,0,100,0,None,6/8/2010
20100601,48265,Kerr County,TX,100,0,0,0,0,0,6/1/2010,6/7/2010,1,100,0,0,0,0,0,100,0,None,6/1/2010
20100525,48265,Kerr County,TX,100,0,0,0,0,0,5/25/2010,5/31/2010,1,100,0,0,0,0,0,100,0,None,5/25/2010
20100518,48265,Kerr County,TX,100,0,0,0,0,0,5/18/2010,5/24/2010,1,100,0,0,0,0,0,100,0,None,5/18/2010
20100511,48265,Kerr County,TX,100,0,0,0,0,0,5/11/2010,5/17/2010,1,100,0,0,0,0,0,100,0,None,5/11/2010
20100504,48265,Kerr County,TX,100,0,0,0,0,0,5/4/2010,5/10/2010,1,100,0,0,0,0,0,100,0,None,5/4/2010
20100427,48265,Kerr County,TX,100,0,0,0,0,0,4/27/2010,5/3/2010,1,100,0,0,0,0,0,100,0,None,4/27/2010
20100420,48265,Kerr County,TX,100,0,0,0,0,0,4/20/2010,4/26/2010,1,100,0,0,0,0,0,100,0,None,4/20/2010
20100413,48265,Kerr County,TX,100,0,0,0,0,0,4/13/2010,4/19/2010,1,100,0,0,0,0,0,100,0,None,4/13/2010
20100406,48265,Kerr County,TX,100,0,0,0,0,0,4/6/2010,4/12/2010,1,100,0,0,0,0,0,100,0,None,4/6/2010
20100330,48265,Kerr County,TX,100,0,0,0,0,0,3/30/2010,4/5/2010,1,100,0,0,0,0,0,100,0,None,3/30/2010
20100323,48265,Kerr County,TX,100,0,0,0,0,0,3/23/2010,3/29/2010,1,100,0,0,0,0,0,100,0,None,3/23/2010
20100316,48265,Kerr County,TX,100,0,0,0,0,0,3/16/2010,3/22/2010,1,100,0,0,0,0,0,100,0,None,3/16/2010
20100309,48265,Kerr County,TX,100,0,0,0,0,0,3/9/2010,3/15/2010,1,100,0,0,0,0,0,100,0,None,3/9/2010
20100302,48265,Kerr County,TX,100,0,0,0,0,0,3/2/2010,3/8/2010,1,100,0,0,0,0,0,100,0,None,3/2/2010
20100223,48265,Kerr County,TX,100,0,0,0,0,0,2/23/2010,3/1/2010,1,100,0,0,0,0,0,100,0,None,2/23/2010
20100216,48265,Kerr County,TX,100,0,0,0,0,0,2/16/2010,2/22/2010,1,100,0,0,0,0,0,100,0,None,2/16/2010
20100209,48265,Kerr County,TX,100,0,0,0,0,0,2/9/2010,2/15/2010,1,100,0,0,0,0,0,100,0,None,2/9/2010
20100202,48265,Kerr County,TX,86.24,13.76,0,0,0,0,2/2/2010,2/8/2010,1,86.24,13.76,0,0,0,0,100,0,None,2/2/2010
20100126,48265,Kerr County,TX,49.65,50.35,13.23,0,0,0,1/26/2010,2/1/2010,1,49.65,37.12,13.23,0,0,0,100,0,None,1/26/2010
20100119,48265,Kerr County,TX,49.65,50.35,14.14,0,0,0,1/19/2010,1/25/2010,1,49.65,36.21,14.14,0,0,0,100,0,None,1/19/2010
20100112,48265,Kerr County,TX,49.65,50.35,14.14,0,0,0,1/12/2010,1/18/2010,1,49.65,36.21,14.14,0,0,0,100,0,None,1/12/2010
20100105,48265,Kerr County,TX,49.65,50.35,14.14,0,0,0,1/5/2010,1/11/2010,1,49.65,36.21,14.14,0,0,0,100,0,None,1/5/2010
20091229,48265,Kerr County,TX,49.65,50.35,14.14,0,0,0,12/29/2009,1/4/2010,1,49.65,36.21,14.14,0,0,0,100,0,None,12/29/2009
20091222,48265,Kerr County,TX,49.65,50.35,14.14,0,0,0,12/22/2009,12/28/2009,1,49.65,36.21,14.14,0,0,0,100,0,None,12/22/2009
20091215,48265,Kerr County,TX,49.65,50.35,14.14,0,0,0,12/15/2009,12/21/2009,1,49.65,36.21,14.14,0,0,0,100,0,None,12/15/2009
20091208,48265,Kerr County,TX,49.65,50.35,27.41,13.36,0,0,12/8/2009,12/14/2009,1,49.65,22.94,14.05,13.36,0,0,100,0,None,12/8/2009
20091201,48265,Kerr County,TX,33.94,66.06,27.41,13.36,0,0,12/1/2009,12/7/2009,1,33.94,38.65,14.05,13.36,0,0,100,1,D0,12/1/2009
20091124,48265,Kerr County,TX,33.94,66.06,27.63,13.83,1.91,0,11/24/2009,11/30/2009,1,33.94,38.43,13.8,11.92,1.91,0,100,1,D0,11/24/2009
20091117,48265,Kerr County,TX,22.53,77.47,54.97,14.42,1.91,0,11/17/2009,11/23/2009,1,22.53,22.5,40.55,12.51,1.91,0,100,2,D1,11/17/2009
20091110,48265,Kerr County,TX,22.53,77.47,54.97,14.42,1.91,0,11/10/2009,11/16/2009,1,22.53,22.5,40.55,12.51,1.91,0,100,2,D1,11/10/2009
20091103,48265,Kerr County,TX,22.53,77.47,54.97,14.42,1.91,0,11/3/2009,11/9/2009,1,22.53,22.5,40.55,12.51,1.91,0,100,2,D1,11/3/2009
20091027,48265,Kerr County,TX,22.09,77.91,54.97,14.42,1.91,0,10/27/2009,11/2/2009,1,22.09,22.94,40.55,12.51,1.91,0,100,2,D1,10/27/2009
20091020,48265,Kerr County,TX,3.75,96.25,81.57,58.3,1.91,0,10/20/2009,10/26/2009,1,3.75,14.68,23.27,56.39,1.91,0,100,3,D2,10/20/2009
20091013,48265,Kerr County,TX,3.75,96.25,81.57,58.3,1.91,0,10/13/2009,10/19/2009,1,3.75,14.68,23.27,56.39,1.91,0,100,3,D2,10/13/2009
20091006,48265,Kerr County,TX,3.75,96.25,81.57,58.3,1.91,0,10/6/2009,10/12/2009,1,3.75,14.68,23.27,56.39,1.91,0,100,3,D2,10/6/2009
20090929,48265,Kerr County,TX,0,100,99.81,89.02,37.5,0,9/29/2009,10/5/2009,1,0,0.19,10.79,51.52,37.5,0,100,3,D2,9/29/2009
20090922,48265,Kerr County,TX,0,100,100,89.02,45.98,0,9/22/2009,9/28/2009,1,0,0,10.98,43.04,45.98,0,100,4,D3,9/22/2009
20090915,48265,Kerr County,TX,0,100,100,100,45.98,0,9/15/2009,9/21/2009,1,0,0,0,54.02,45.98,0,100,3,D2,9/15/2009
20090908,48265,Kerr County,TX,0,100,100,85.08,60.73,8.44,9/8/2009,9/14/2009,1,0,0,14.92,24.35,52.29,8.44,100,4,D3,9/8/2009
20090901,48265,Kerr County,TX,0,100,100,85.08,60.73,8.44,9/1/2009,9/7/2009,1,0,0,14.92,24.35,52.29,8.44,100,4,D3,9/1/2009
20090825,48265,Kerr County,TX,0,100,100,85.08,60.73,8.44,8/25/2009,8/31/2009,1,0,0,14.92,24.35,52.29,8.44,100,4,D3,8/25/2009
20090818,48265,Kerr County,TX,0,100,100,85.08,60.73,8.44,8/18/2009,8/24/2009,1,0,0,14.92,24.35,52.29,8.44,100,4,D3,8/18/2009
20090811,48265,Kerr County,TX,0,100,100,99.96,83.36,59.69,8/11/2009,8/17/2009,1,0,0,0.04,16.6,23.67,59.69,100,5,D4,8/11/2009
20090804,48265,Kerr County,TX,0,100,100,99.96,83.36,59.69,8/4/2009,8/10/2009,1,0,0,0.04,16.6,23.67,59.69,100,5,D4,8/4/2009
20090728,48265,Kerr County,TX,0,100,100,100,83.29,60.08,7/28/2009,8/3/2009,1,0,0,0,16.71,23.21,60.08,100,5,D4,7/28/2009
20090721,48265,Kerr County,TX,0,100,100,94.69,58.92,24.94,7/21/2009,7/27/2009,1,0,0,5.31,35.77,33.98,24.94,100,3,D2,7/21/2009
20090714,48265,Kerr County,TX,0,100,100,94.69,58.92,24.94,7/14/2009,7/20/2009,1,0,0,5.31,35.77,33.98,24.94,100,3,D2,7/14/2009
20090707,48265,Kerr County,TX,0,100,100,94.69,58.92,10.13,7/7/2009,7/13/2009,1,0,0,5.31,35.77,48.79,10.13,100,4,D3,7/7/2009
20090630,48265,Kerr County,TX,0,100,100,100,87.94,10.13,6/30/2009,7/6/2009,1,0,0,0,12.06,77.81,10.13,100,4,D3,6/30/2009
20090623,48265,Kerr County,TX,0,100,100,99.46,57.31,0,6/23/2009,6/29/2009,1,0,0,0.54,42.15,57.31,0,100,4,D3,6/23/2009
20090616,48265,Kerr County,TX,0,100,100,100,57.31,0,6/16/2009,6/22/2009,1,0,0,0,42.69,57.31,0,100,4,D3,6/16/2009
20090609,48265,Kerr County,TX,0,100,100,100,57.31,0,6/9/2009,6/15/2009,1,0,0,0,42.69,57.31,0,100,4,D3,6/9/2009
20090602,48265,Kerr County,TX,0,100,100,100,57.31,0,6/2/2009,6/8/2009,1,0,0,0,42.69,57.31,0,100,4,D3,6/2/2009
20090526,48265,Kerr County,TX,0,100,100,100,57.31,0,5/26/2009,6/1/2009,1,0,0,0,42.69,57.31,0,100,4,D3,5/26/2009
20090519,48265,Kerr County,TX,0,100,100,100,93.12,29.87,5/19/2009,5/25/2009,1,0,0,0,6.88,63.25,29.87,100,4,D3,5/19/2009
20090512,48265,Kerr County,TX,0,100,100,100,93.01,7.4,5/12/2009,5/18/2009,1,0,0,0,6.99,85.61,7.4,100,4,D3,5/12/2009
20090505,48265,Kerr County,TX,0,100,100,100,93.01,0,5/5/2009,5/11/2009,1,0,0,0,6.99,93.01,0,100,4,D3,5/5/2009
20090428,48265,Kerr County,TX,0,100,100,100,93.01,0,4/28/2009,5/4/2009,1,0,0,0,6.99,93.01,0,100,4,D3,4/28/2009
20090421,48265,Kerr County,TX,0,100,100,100,99.93,9.98,4/21/2009,4/27/2009,1,0,0,0,0.07,89.95,9.98,100,4,D3,4/21/2009
20090414,48265,Kerr County,TX,0,100,100,100,100,9.98,4/14/2009,4/20/2009,1,0,0,0,0,90.02,9.98,100,4,D3,4/14/2009
20090407,48265,Kerr County,TX,0,100,100,100,100,9.98,4/7/2009,4/13/2009,1,0,0,0,0,90.02,9.98,100,4,D3,4/7/2009
20090331,48265,Kerr County,TX,0,100,100,100,100,9.98,3/31/2009,4/6/2009,1,0,0,0,0,90.02,9.98,100,4,D3,3/31/2009
20090324,48265,Kerr County,TX,0,100,100,100,100,9.98,3/24/2009,3/30/2009,1,0,0,0,0,90.02,9.98,100,4,D3,3/24/2009
20090317,48265,Kerr County,TX,0,100,100,100,99.82,9.98,3/17/2009,3/23/2009,1,0,0,0,0.18,89.84,9.98,100,4,D3,3/17/2009
20090310,48265,Kerr County,TX,0,100,100,100,100,97.78,3/10/2009,3/16/2009,1,0,0,0,0,2.22,97.78,100,5,D4,3/10/2009
20090303,48265,Kerr County,TX,0,100,100,100,100,97.78,3/3/2009,3/9/2009,1,0,0,0,0,2.22,97.78,100,5,D4,3/3/2009
20090224,48265,Kerr County,TX,0,100,100,100,100,97.78,2/24/2009,3/2/2009,1,0,0,0,0,2.22,97.78,100,5,D4,2/24/2009
20090217,48265,Kerr County,TX,0,100,100,100,100,97.78,2/17/2009,2/23/2009,1,0,0,0,0,2.22,97.78,100,5,D4,2/17/2009
20090210,48265,Kerr County,TX,0,100,100,100,100,97.78,2/10/2009,2/16/2009,1,0,0,0,0,2.22,97.78,100,5,D4,2/10/2009
20090203,48265,Kerr County,TX,0,100,100,100,100,82.28,2/3/2009,2/9/2009,1,0,0,0,0,17.72,82.28,100,5,D4,2/3/2009
20090127,48265,Kerr County,TX,0,100,100,100,100,35.01,1/27/2009,2/2/2009,1,0,0,0,0,64.99,35.01,100,4,D3,1/27/2009
20090120,48265,Kerr County,TX,0,100,100,100,100,35.01,1/20/2009,1/26/2009,1,0,0,0,0,64.99,35.01,100,4,D3,1/20/2009
20090113,48265,Kerr County,TX,0,100,100,100,100,35.01,1/13/2009,1/19/2009,1,0,0,0,0,64.99,35.01,100,4,D3,1/13/2009
